fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2021-04-19T07:44:41.000Z.00000002020597909872.00000260465337639500,9c19f9dd-6729-48da-b63a-05d0357ce805,ef5e65f1-9211-46b4-bc28-70737631cb79,4427,ef5e65f1-9211-46b4-bc28-70737631cb79,92.249.69.6,UA,4427,4427,2021-04-19 09:03:53.372,2021-04-19T07:44:41.000Z.00000002020597909872.00000260465337639500_3070,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,61,Combat,5,Online_InGameMultiplePlayers,58,Kennington Gasholder,NULL,NULL,6,ZombieMode,NULL,NULL,NULL,NULL,4,0xE40F91BDB5E41828,59,OnFoot,9,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-516.7297,794.15204,100.45157,0,0,NA,3,0,Bullet,0,NULL,"[4,5,6,9,58,59,61]",0,0,0xB2B12B51,WD3_AI_Drones.Authority.Riot_Drone.T1_Riot,NULL,15,1,False,0.0,False,0,3,-519.1912,790.5653,100.08146,Not in Vehicle,NULL,2021-04-19 09:04:02.053,NA,20210419
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,5491881a-559e-4413-8ad9-17048b21e46f,5491881a-559e-4413-8ad9-17048b21e46f,56c97bca-23fc-470b-88c8-4e058fd20ec0,32816,56c97bca-23fc-470b-88c8-4e058fd20ec0,213.242.117.250,PL,32816,6676,2021-04-19 13:08:51.157,5491881a-559e-4413-8ad9-17048b21e46f_6265,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,159,Combat,61,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136,GST_005,77,0xE56C229FAC65D23B,141,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,NewGame,NULL,NULL,-866.0002,-67.69323,102.404175,0,0,NA,3,0,Bullet,0,NULL,"[60,61,77,136,141,159]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,1,False,0.0,False,1,1,-858.1498,-62.587288,99.10746,Not in Vehicle,NULL,2021-04-19 13:08:59.811,NA,20210419
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264,364c41f9-d139-4871-b756-cbf7feb847b8,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,7602,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,213.242.117.250,PL,7602,7602,2021-04-20 09:53:51.185,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264_6139,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,178,The Sandstone Residence,NULL,NULL,NULL,NULL,NULL,NULL,162,OPL_018,164,0xF106868C38310FFA,179,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,-412.4241,-1444.8557,112.9684,1,0,NA,5,0,Bullet,0,NULL,"[1,2,162,164,178,179]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,1,-411.40167,-1445.4038,112.53541,Not in Vehicle,NULL,2021-04-20 09:54:09.039,NA,20210420
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264,364c41f9-d139-4871-b756-cbf7feb847b8,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,8055,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,213.242.117.250,PL,8055,8055,2021-04-20 10:01:24.407,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264_6413,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,178,The Sandstone Residence,NULL,NULL,NULL,NULL,NULL,NULL,162,OPL_018,164,0xF106868C38310FFA,179,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,187,1150007,1,NewGame,NULL,NULL,-489.24457,-1406.662,113.41418,1,0,NA,5,0,Bullet,0,NULL,"[1,2,162,164,178,179,187]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,1,-488.04874,-1407.5991,107.76209,Not in Vehicle,NULL,2021-04-20 10:01:49.688,NA,20210420
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264,364c41f9-d139-4871-b756-cbf7feb847b8,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,8045,bc1dc8c6-a5b1-4ba1-9211-2e42b814d428,213.242.117.250,PL,8045,8045,2021-04-20 10:01:13.368,2021-04-20T07:20:50.000Z.00000000412452923824.00000000418972093264_6406,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,178,The Sandstone Residence,NULL,NULL,NULL,NULL,NULL,NULL,162,OPL_018,164,0xF106868C38310FFA,179,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,187,1150007,1,NewGame,NULL,NULL,-456.1741,-1404.9604,116.3599,1,0,NA,5,0,Bullet,0,NULL,"[1,2,162,164,178,179,187]",0,0,0xDA7E7AFE,FlyingDrone.Delivery,NULL,0,1,False,0.0,False,0,1,-457.5185,-1405.951,107.20906,Not in Vehicle,NULL,2021-04-20 10:01:18.727,NA,20210420
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,9ee75988-6f2b-4371-b4e3-4d6c63606a8e,9ee75988-6f2b-4371-b4e3-4d6c63606a8e,c06c858b-51db-45b0-947c-29d3fda9028b,35542,c06c858b-51db-45b0-947c-29d3fda9028b,92.249.69.6,UA,35542,5985,2021-04-21 13:28:58.819,9ee75988-6f2b-4371-b4e3-4d6c63606a8e_7670,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,137,Combat,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,0xE70A80A8F627BBC2,112,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,273.2501,-1347.8464,113.146904,1,0,NA,5,0,Bullet,0,NULL,"[1,2,112,118,137]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,3,1,279.32635,-1364.1387,107.46293,Not in Vehicle,NULL,2021-04-21 13:29:28.443,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,142374e2-2d27-48dc-8bce-ff5cacae963b,142374e2-2d27-48dc-8bce-ff5cacae963b,3d2db7ce-6206-43c7-8eda-4a98b2728059,5049,3d2db7ce-6206-43c7-8eda-4a98b2728059,92.249.69.6,UA,5049,4669,2021-04-21 15:02:54.444,142374e2-2d27-48dc-8bce-ff5cacae963b_4966,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,462,Combat,12,Online_InGameMultiplePlayers,461,Kennington Gasholder,NULL,NULL,13,ZombieMode,NULL,NULL,NULL,NULL,3,0xC186AA8448818ABE,433,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-534.1719,795.6412,102.74023,0,0,NA,3,0,Bullet,0,NULL,"[3,12,13,15,433,461,462]",0,0,0xB2B12B51,WD3_AI_Drones.Authority.Riot_Drone.T1_Riot,NULL,15,1,False,0.0,False,0,3,-530.60565,797.8988,100.057014,Not in Vehicle,NULL,2021-04-21 15:03:01.537,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,3654,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,3654,3118,2021-04-21 12:40:44.434,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_2396,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,101,Combat,49,Online_InGameMultiplePlayers,100,The Hackney Baths,NULL,NULL,50,DirectAction,NULL,NULL,NULL,NULL,82,0xC0A64782AD40B59B,99,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1580.4528,-1754.8451,107.770744,0,0,NA,4,0,Bullet,0,NULL,"[8,49,50,82,99,100,101]",0,0,0xDFFE7978,WD3_AI_Drones.Criminal.Riot_Drone.T1_Riot,NULL,16,1,False,0.0,False,0,1,-1582.1765,-1742.8242,104.99483,Not in Vehicle,NULL,2021-04-21 12:40:48.046,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,9ee75988-6f2b-4371-b4e3-4d6c63606a8e,9ee75988-6f2b-4371-b4e3-4d6c63606a8e,c06c858b-51db-45b0-947c-29d3fda9028b,35449,c06c858b-51db-45b0-947c-29d3fda9028b,92.249.69.6,UA,35449,5892,2021-04-21 13:27:24.443,9ee75988-6f2b-4371-b4e3-4d6c63606a8e_7549,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,133,Euston Station,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,0xE70A80A8F627BBC2,112,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,238.87294,-1345.6478,116.08524,0,0,NA,3,0,Bullet,0,NULL,"[1,2,112,118,133]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,1,5,237.56984,-1383.0093,107.60884,Not in Vehicle,NULL,2021-04-21 13:27:55.442,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,9443,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,9443,8907,2021-04-21 14:17:30.033,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_6602,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,235,Combat,184,Online_InGameMultiplePlayers,237,Old Canal Warehouse,NULL,NULL,185,DirectAction,NULL,NULL,NULL,NULL,208,0xC0A647B7FA00CDD3,238,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1884.4613,-1720.3765,101.58459,0,0,NA,4,0,Bullet,0,NULL,"[8,184,185,208,235,237,238]",0,0,0xDFFE7978,WD3_AI_Drones.Criminal.Riot_Drone.T1_Riot,NULL,16,1,False,0.0,False,0,1,-1895.5181,-1712.0591,101.02877,Not in Vehicle,NULL,2021-04-21 14:17:56.014,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,9336,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,9336,8800,2021-04-21 14:15:42.277,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_6528,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,235,Combat,184,Online_InGameMultiplePlayers,237,Old Canal Warehouse,NULL,NULL,185,DirectAction,NULL,NULL,NULL,NULL,208,0xC0A647B7FA00CDD3,238,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1925.4985,-1697.5118,108.39228,0,0,NA,4,0,Bullet,0,NULL,"[8,184,185,208,235,237,238]",0,0,0xDFFE7978,WD3_AI_Drones.Criminal.Riot_Drone.T1_Riot,NULL,16,1,False,0.0,False,0,2,-1931.1504,-1699.3213,106.94993,Not in Vehicle,NULL,2021-04-21 14:15:52.689,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,9413,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,9414,8878,2021-04-21 14:17:00.002,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_6581,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,235,Combat,184,Online_InGameMultiplePlayers,237,Old Canal Warehouse,NULL,NULL,185,DirectAction,NULL,NULL,NULL,NULL,208,0xC0A647B7FA00CDD3,238,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1900.5198,-1721.3956,108.133705,0,0,NA,4,0,Bullet,0,NULL,"[8,184,185,208,235,237,238]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,1,False,0.0,False,0,1,-1913.5894,-1714.9823,100.99314,Not in Vehicle,NULL,2021-04-21 14:17:25.141,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,5630,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,5630,5094,2021-04-21 13:13:46.671,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_3769,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,132,Combat,49,Online_InGameMultiplePlayers,118,Civil Aviation Traffic Office,NULL,NULL,50,DirectAction,NULL,NULL,NULL,NULL,105,0xFF938AE795BF98F2,117,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1099.4237,545.23285,124.85599,0,0,NA,3,0,Bullet,0,NULL,"[8,49,50,105,117,118,132]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-1111.34,546.71716,121.866104,Not in Vehicle,NULL,2021-04-21 13:14:13.571,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,02608ba3-93f7-485b-ad69-bf0be279fed0,02608ba3-93f7-485b-ad69-bf0be279fed0,83b67b3f-1cf5-4fbf-8a8d-4016870705d5,5616,83b67b3f-1cf5-4fbf-8a8d-4016870705d5,92.249.69.6,UA,5617,5617,2021-04-21 13:09:51.182,02608ba3-93f7-485b-ad69-bf0be279fed0_4281,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,173,Combat,46,Online_InGameMultiplePlayers,167,Civil Aviation Traffic Office,NULL,NULL,47,DirectAction,NULL,NULL,NULL,NULL,147,0xC06E478C6F807F29,166,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1132.4115,538.5703,117.38133,1,0,NA,3,0,Bullet,0,NULL,"[8,46,47,147,166,167,173]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-1140.0714,534.2326,116.83209,Not in Vehicle,NULL,2021-04-21 13:10:11.454,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,02608ba3-93f7-485b-ad69-bf0be279fed0,02608ba3-93f7-485b-ad69-bf0be279fed0,83b67b3f-1cf5-4fbf-8a8d-4016870705d5,5782,83b67b3f-1cf5-4fbf-8a8d-4016870705d5,92.249.69.6,UA,5782,5782,2021-04-21 13:12:37.79,02608ba3-93f7-485b-ad69-bf0be279fed0_4397,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,175,Combat,46,Online_InGameMultiplePlayers,167,Civil Aviation Traffic Office,NULL,NULL,47,DirectAction,NULL,NULL,NULL,NULL,147,0xC06E478C6F807F29,166,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1122.258,524.51447,125.12776,1,0,NA,3,0,Bullet,0,NULL,"[8,46,47,147,166,167,175]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-1112.6288,529.4624,121.884605,Not in Vehicle,NULL,2021-04-21 13:12:43.635,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,d682a6da-ae8a-4da2-9901-1d80fca1bcd4,55832f4b-56a6-4f58-92b5-a7ec1962b27f,4839,55832f4b-56a6-4f58-92b5-a7ec1962b27f,92.249.69.6,UA,4839,4303,2021-04-21 13:00:35.543,d682a6da-ae8a-4da2-9901-1d80fca1bcd4_3235,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,123,Combat,49,Online_InGameMultiplePlayers,118,Civil Aviation Traffic Office,NULL,NULL,50,DirectAction,NULL,NULL,NULL,NULL,105,0xFF938AE795BF98F2,117,OnFoot,8,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1113.4285,528.5381,99.50502,1,0,NA,3,0,Bullet,0,NULL,"[8,49,50,105,117,118,123]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,1,-1112.7228,536.01556,99.01504,Not in Vehicle,NULL,2021-04-21 13:00:37.877,NA,20210421
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,5f3cc9c0-305e-442e-a31d-f58ea902e658,5f3cc9c0-305e-442e-a31d-f58ea902e658,090a1017-02cf-44d1-b116-3ada1d1d3435,7769,090a1017-02cf-44d1-b116-3ada1d1d3435,213.242.117.250,PL,7769,7414,2021-04-21 10:58:35.529,5f3cc9c0-305e-442e-a31d-f58ea902e658_6317,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,138,Combat,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,GST_005,123,0xFEE15DEB60BF2429,136,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,870.4409,-539.5072,109.61475,1,0,NA,3,0,Bullet,0,NULL,"[1,2,89,123,136,138]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,1,False,0.0,False,0,4,867.44165,-538.7512,109.15692,Not in Vehicle,NULL,2021-04-21 10:58:55.264,NA,20210421
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,5f3cc9c0-305e-442e-a31d-f58ea902e658,5f3cc9c0-305e-442e-a31d-f58ea902e658,090a1017-02cf-44d1-b116-3ada1d1d3435,7821,090a1017-02cf-44d1-b116-3ada1d1d3435,213.242.117.250,PL,7821,7466,2021-04-21 10:59:27.784,5f3cc9c0-305e-442e-a31d-f58ea902e658_6360,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,138,Combat,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,GST_005,123,0xFEE15DEB60BF2429,136,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,839.01416,-494.81128,108.64401,0,0,NA,5,0,Bullet,0,NULL,"[1,2,89,123,136,138]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,837.81494,-495.9814,108.03903,Not in Vehicle,NULL,2021-04-21 10:59:36.759,NA,20210421
f68d727b-beb9-485b-aa9f-7e9f67ad9905,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,db34181a-f9b0-4a66-8315-b7b8276ad552,db34181a-f9b0-4a66-8315-b7b8276ad552,592b29ef-8bbe-48b2-b1b3-b8454af97cbe,11504,592b29ef-8bbe-48b2-b1b3-b8454af97cbe,213.242.117.250,PL,11504,7420,2021-04-21 12:58:07.709,db34181a-f9b0-4a66-8315-b7b8276ad552_10182,UAT,Orwell,PreLaunch,Orwell Scarlett RETAIL,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,105,Combat,46,InGameAlone,103,Camden Market,NULL,NULL,NULL,NULL,NULL,NULL,99,zGender Dupes,60,0xFEA988F78D8022BE,104,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,NewGame,NULL,NULL,681.8287,-1750.2069,110.214966,0,0,NA,4,0,Bullet,0,NULL,"[45,46,60,99,103,104,105]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,1,False,0.0,False,0,2,680.3862,-1752.038,109.79956,Not in Vehicle,NULL,2021-04-21 12:58:32.115,NA,20210421
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f4af3680-8c9c-4254-9b3c-47ea615a193a,f4af3680-8c9c-4254-9b3c-47ea615a193a,a9a1eed8-c119-447a-b43b-630eeb86e571,5907,a9a1eed8-c119-447a-b43b-630eeb86e571,92.249.69.6,UA,5908,4271,2021-04-23 09:44:34.4,f4af3680-8c9c-4254-9b3c-47ea615a193a_3968,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,115,Combat,90,Online_InGameMultiplePlayers,120,Seven Dials,NULL,NULL,91,ScavengerHunt,NULL,NULL,93,SCAVENGER HUNT,110,0xD8A2A4A76C18A574,118,OnFoot,30,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,269.87146,-767.5022,110.5432,1,0,NA,3,0,Bullet,0,NULL,"[30,90,91,93,110,115,118,120]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,1,0,270.68997,-768.3418,110.14165,Not in Vehicle,NULL,2021-04-23 09:44:43.139,NA,20210423
